"x"
"屆" 5
"工作" 5
"工具" 5
"工程" 5
"希" 5
"很" 5
"徘徊" 5
"心情" 5
"恐" 5
"情況" 5
"情緒" 5
"意識" 5
"感到" 5
"慢慢" 5
"懂" 5
"或者" 5
"抱歉" 5
"提高" 5
"握" 5
"教育" 5
"方向" 5
"明明" 5
"有沒有" 5
"朵" 5
"機器" 5
"歡迎" 5
"正式" 5
"比賽" 5
"深入" 5
"濃度" 5
"無意" 5
"版面" 5
"特別" 5
"環境" 5
"病毒" 5
"盒" 5
"目標" 5
"知道" 5
"研究" 5
"禮拜" 5
"種種" 5
"等等" 5
"篇" 5
"簡單" 5
"紐約" 5
"結束" 5
"結論" 5
"總算" 5
"能力" 5
"街" 5
"表演" 5
"表示" 5
"規則" 5
"覺得" 5
"設定" 5
"課程" 5
"警告" 5
"變形" 5
"躺" 5
"軟體" 5
"輕易" 5
"輕聲" 5
"輾轉" 5
"進展" 5
"部分" 5
"部落" 5
"酥" 5
"重點" 5
"開天窗" 5
"開講" 5
"附近" 5
"雖" 5
"雞" 5
"電影" 5
"需要" 5
"非常" 5
"題目" 5
"風氣" 5
"高中" 5
"一如" 4
"一會" 4
"上天" 4
"不再" 4
"不好" 4
"不時" 4
"主力" 4
"主角" 4
"之前" 4
"之後" 4
"也好" 4
"事件" 4
"五" 4
"人才" 4
"今天" 4
"介紹" 4
"令人" 4
"以來" 4
"以前" 4
"以往" 4
"作業" 4
"使用" 4
"保證" 4
"修改" 4
"傳統" 4
"先後" 4
"入門" 4
"內容" 4
"內部" 4
"出貨" 4
"分析" 4
"劃" 4
"加上" 4
"加倍" 4
"動作" 4
"升級" 4
"協定" 4
"危機" 4
"原來" 4
"反過來" 4
"口味" 4
"只有" 4
"可惜" 4
"吃掉" 4
"各" 4
"合作" 4
"告訴" 4
"回信" 4
"回味" 4
"回答" 4
"固然" 4
"基礎" 4
"堡" 4
"境界" 4
"墾" 4
"多媒體" 4
"大公" 4
"大概" 4
"天使" 4
"好人" 4
"妳" 4
"存檔" 4
"完成" 4
"容易" 4
"將近" 4
"對不起" 4
"對話" 4
"對面" 4
"導" 4
"小孩" 4
"居然" 4
"展示" 4
"底下" 4
"廢物" 4
"強烈" 4
"很少" 4
"後來" 4
"後門" 4
"心臟" 4
"必須" 4
"意見" 4
"感受" 4
"感恩" 4
"懂得" 4
"應用" 4
"手腳" 4
"技巧" 4
"技術" 4
"把握" 4
"接著" 4
"效果" 4
"教室" 4
"數字" 4
"數學" 4
"文書" 4
"方面" 4
"旁邊" 4
"最多" 4
"服務" 4
"本來" 4
"某" 4
"根源" 4
"極限" 4
"標記" 4
"機會" 4
"檔案" 4
"永" 4
"永遠" 4
"汽車" 4
"法律" 4
"消息" 4
"測" 4
"準備" 4
"無聊" 4
"無論" 4
"無限" 4
"照樣" 4
"熱血" 4
"猜" 4
"用到" 4
"畫面" 4
"當作" 4
"當成" 4
"當時" 4
"登場" 4
"相信" 4
"相反" 4
"看來" 4
"看成" 4
"看起來" 4
"真正" 4
"眼睛" 4
"睏" 4
"知識" 4
"碗" 4
"碰到" 4
"程度" 4
"程式" 4
"稍微" 4
"等於" 4
"結構" 4
"經驗" 4
"綜合" 4
"網絡" 4
"老師" 4
"聽見" 4
"能夠" 4
"至少" 4
"興趣" 4
"行動" 4
"要不然" 4
"要約" 4
"觀念" 4
"角落" 4
"論文" 4
"諾" 4
"超過" 4
"趕著" 4
"趟" 4
"足夠" 4
"路線" 4
"身邊" 4
"轉機" 4
"辛苦" 4
"這樣" 4
"這裡" 4
"這麼" 4
"連續" 4
"過年" 4
"過關" 4
"那些" 4
"部門" 4
"金剛" 4
"門口" 4
"開始" 4
"開心" 4
"隨機" 4
"集體" 4
"難得" 4
"難過" 4
"需求" 4
"順風" 4
"領域" 4
"頭部" 4
"顆" 4
"顧問" 4
"馬上" 4
"駭" 4
"一下" 3
"一些" 3
"一切" 3
"一段" 3
"上學" 3
"上市" 3
"上帝" 3
"上海" 3
"下方" 3
"下車" 3
"不了" 3
"不只" 3
"不可能" 3
"不如" 3
"不少" 3
"不屑" 3
"不幸" 3
"不想" 3
"不成" 3
"不熟" 3
"不用" 3
"不見" 3
"並且" 3
"中共" 3
"中天" 3
"中文" 3
"中華民國" 3
"主機" 3
"了解" 3
"事主" 3
"互相" 3
"交易" 3
"人員" 3
"人士" 3
"人工" 3
"以後" 3
"任何" 3
"但是" 3
"你們" 3
"來者" 3
"依然" 3
"便當" 3
"健康" 3
"傢伙" 3
"先知" 3
"內心" 3
"全球" 3
"八卦" 3
"公式" 3
"公開" 3
"其中" 3
"再度" 3
"冷氣" 3
"分辨" 3
"分鐘" 3
"判斷" 3
"創意" 3
"動手" 3
"印象" 3
"厚重" 3
"原因" 3
"厲害" 3
"參考" 3
"只好" 3
"只是" 3
"可怕" 3
"台中" 3
"台北" 3
"台灣" 3
"司機" 3
"同樣" 3
"名稱" 3
"哪裡" 3
"喉嚨" 3
"嚴重" 3
"回家" 3
"地震" 3
"垃圾" 3
"基金會" 3
"報導" 3
"大不了" 3
"大學生" 3
"大聲" 3
"天空" 3
"夾帶" 3
"好不" 3
"好玩" 3
"好看" 3
"好說" 3
"威嚴" 3
"存在" 3
"季節" 3
"學習" 3
"安人" 3
"安靜" 3
"宣傳" 3
"容量" 3
"實踐" 3
"尊重" 3
"對手" 3
"對比" 3
"小弟" 3
"小心" 3
"小紅" 3
"小鬼" 3
"尤其" 3
"尷尬" 3
"差異" 3
"常常" 3
"常見" 3
"幾乎" 3
"店" 3
"建立" 3
"建議" 3
"強制" 3
"彼此" 3
"往往" 3
"後天" 3
"後繼" 3
"得到" 3
"復活" 3
"心意" 3
"忘記" 3
"快速" 3
"恢復" 3
"您" 3
"情景" 3
"想到" 3
"想法" 3
"意外" 3
"意義" 3
"感動" 3
"感染" 3
"感謝" 3
"慘烈" 3
"應該" 3
"成熟" 3
"成績" 3
"房間" 3
"所有" 3
"找到" 3
"拜託" 3
"拿出來" 3
"拿手" 3
"指令" 3
"挾持" 3
"採用" 3
"提升" 3
"搖晃" 3
"故事" 3
"教官" 3
"教授" 3
"整體" 3
"新書" 3
"方法" 3
"旅行" 3
"旗下" 3
"既然" 3
"日文" 3
"日本" 3
"早起" 3
"昨天" 3
"是否" 3
"時刻" 3
"時鐘" 3
"暫時" 3
"曲折" 3
"替代" 3
"最好" 3
"最近" 3
"有事" 3
"有家" 3
"有心" 3
"有意思" 3
"有效" 3
"有限" 3
"服用" 3
"未來" 3
"未知" 3
"本書" 3
"果然" 3
"某某" 3
"標準" 3
"檢舉" 3
"正在" 3
"正當" 3
"正面" 3
"比較" 3
"氣體" 3
"沒頭沒腦" 3
"法院" 3
"注意" 3
"活著" 3
"消費" 3
"深刻" 3
"減少" 3
"為什麼" 3
"無名" 3
"無法" 3
"爆發" 3
"片段" 3
"特地" 3
"狀態" 3
"狀況" 3
"狂人" 3
"玩物" 3
"理性" 3
"理智" 3
"琢磨" 3
"甚至" 3
"生存" 3
"用來" 3
"畢業" 3
"當下" 3
"當然" 3
"登錄" 3
"發現" 3
"發生" 3
"發表" 3
"目前" 3
"目錄" 3
"看見" 3
"碟" 3
"確實" 3
"禮物" 3
"科學" 3
"科技" 3
"突破" 3
"競爭" 3
"筆記" 3
"答案" 3
"策略" 3
"管理" 3
"範圍" 3
"簡直" 3
"紅樓" 3
"紛紛" 3
"終極" 3
"經典" 3
"編譯" 3
"美國" 3
"翻譯" 3
"老婆" 3
"考試" 3
"而且" 3
"聲音" 3
"聽到" 3
"肝" 3
"能量" 3
"英文" 3
"衝動" 3
"要求" 3
"解釋" 3
"解除" 3
"計畫" 3
"討厭" 3
"設施" 3
"許多" 3
"話" 3
"認識" 3
"說不定" 3
"調整" 3
"請教" 3
"負責" 3
"負面" 3
"資格" 3
"超出" 3
"趕上" 3
"趨勢" 3
"跑車" 3
"蹭" 3
"車站" 3
"輕鬆" 3
"辦法" 3
"透過" 3
"這樣子" 3
"這邊" 3
"通常" 3
"通知" 3
"造成" 3
"連接" 3
"週末" 3
"進行" 3
"遇到" 3
"過分" 3
"過敏" 3
"達到" 3
"選擇" 3
"還要" 3
"邏輯" 3
"那時" 3
"那麼多" 3
"配備" 3
"醞釀" 3
"開明" 3
"開會" 3
"開機" 3
"雖然" 3
"離開" 3
"難說" 3
"電影院" 3
"電腦" 3
"電話" 3
"青春" 3
"面對" 3
"面臨" 3
"鞋" 3
"順便" 3
"顯示" 3
"飆" 3
"騎士" 3
"驗證" 3
"高興" 3
"點名" 3
"一再" 2
"一半" 2
"一大早" 2
"一早" 2
"一會兒" 2
"一月" 2
"一點點" 2
"不一定" 2
"不忍" 2
"不捨" 2
"不斷" 2
"不滿" 2
"不知" 2
"不約而同" 2
"不見得" 2
"並重" 2
"中上" 2
"中壢" 2
"中斷" 2
"中研院" 2
"主管" 2
"主要" 2
"乖乖" 2
"也是" 2
"也許" 2
"乾脆" 2
"五彩" 2
"人們" 2
"人數" 2
"今年" 2
"今日" 2
"仍然" 2
"他人" 2
"他們" 2
"以及" 2
"以是" 2
"以致" 2
"任性" 2
"似的" 2
"低能" 2
"作品" 2
"作文" 2
"作者" 2
"佩服" 2
"來回" 2
"來自" 2
"例如" 2
"例行" 2
"侵犯" 2
"促使" 2
"修正" 2
"修飾" 2
"修養" 2
"偏差" 2
"偵測" 2
"傑克" 2
"備份" 2
"備案" 2
"傭兵" 2
"傳神" 2
"傳說" 2
"傷腦筋" 2
"像是" 2
"優勢" 2
"儲存" 2
"充電" 2
"免費" 2
"共犯" 2
"其他" 2
"其實" 2
"冬季" 2
"冰箱" 2
"凌晨" 2
"出事" 2
"出現" 2
"分擔" 2
"初試" 2
"初賽" 2
"別人" 2
"到案" 2
"刷新" 2
"刺激" 2
"刺眼" 2
"前來" 2
"前輩" 2
"剩下" 2
"剩餘" 2
"功力" 2
"加強" 2
"助教" 2
"助理" 2
"動力" 2
"勤勞" 2
"包括" 2
"匣" 2
"半路" 2
"協調" 2
"即使" 2
"即將" 2
"即日" 2
"原有" 2
"去年" 2
"友人" 2
"反噬" 2
"反而" 2
"只要" 2
"可想而知" 2
"可愛" 2
"可言" 2
"台南" 2
"吃飯" 2
"同好" 2
"同步" 2
"名為" 2
"否則" 2
"吸血" 2
"呼叫" 2
"咳嗽" 2
"唱歌" 2
"商人" 2
"啟動" 2
"啟用" 2
"喜事" 2
"喜歡" 2
"單獨" 2
"嗆" 2
"嘗試" 2
"四處" 2
"回嘴" 2
"回想" 2
"因此" 2
"因為" 2
"困擾" 2
"國外" 2
"國產" 2
"圖像" 2
"在家" 2
"地點" 2
"坐落" 2
"坦白" 2
"執行" 2
"基於" 2
"報名" 2
"壓制" 2
"壞了" 2
"夏季" 2
"外婆" 2
"多久" 2
"夜市" 2
"大亂" 2
"大多數" 2
"大大" 2
"大樓" 2
"大王" 2
"大部分" 2
"大門" 2
"大隊" 2
"天亮" 2
"天然" 2
"天真" 2
"太多" 2
"套房" 2
"女孩" 2
"她" 2
"好不容易" 2
"好吃" 2
"好奇" 2
"好過" 2
"如果" 2
"如果說" 2
"字樣" 2
"害怕" 2
"家教" 2
"寄生" 2
"寄給" 2
"實力" 2
"實驗室" 2
"專家" 2
"對打" 2
"對方" 2
"對照" 2
"導致" 2
"就算" 2
"履行" 2
"崩潰" 2
"已經" 2
"巴掌" 2
"師大" 2
"平常" 2
"年初" 2
"幸好" 2
"幻想" 2
"延期" 2
"建業" 2
"引擎" 2
"強調" 2
"強迫" 2
"影片" 2
"往來" 2
"很多" 2
"後勁" 2
"後援" 2
"後頭" 2
"得知" 2
"從來" 2
"從頭" 2
"復生" 2
"心態" 2
"心裡" 2
"忍不住" 2
"思考" 2
"恭喜" 2
"情人" 2
"情人節" 2
"想要" 2
"想起" 2
"感冒" 2
"應變" 2
"懶散" 2
"懷疑" 2
"成員" 2
"成年" 2
"成為" 2
"成長" 2
"我家" 2
"或是" 2
"或許" 2
"戰國" 2
"房子" 2
"打到" 2
"打敗" 2
"打混" 2
"打烊" 2
"打瞌睡" 2
"打算" 2
"找出" 2
"投資" 2
"抗議" 2
"抱怨" 2
"拉麵" 2
"指出" 2
"挑戰" 2
"捨不得" 2
"授權" 2
"掛零" 2
"探親" 2
"接力" 2
"接招" 2
"接續" 2
"控告" 2
"推出" 2
"描述" 2
"提前" 2
"提早" 2
"損失" 2
"搬家" 2
"摔倒" 2
"摺紙" 2
"擋箭牌" 2
"操作" 2
"據悉" 2
"支援" 2
"收場" 2
"改用" 2
"改變" 2
"攻擊" 2
"放鬆" 2
"政府" 2
"效率" 2
"整合" 2
"整理" 2
"斷種" 2
"方式" 2
"於是" 2
"旁白" 2
"日後" 2
"日益" 2
"早上" 2
"早已" 2
"早點" 2
"明天" 2
"明顯" 2
"星球" 2
"是非" 2
"時差" 2
"晚上" 2
"暴雨" 2
"曝光" 2
"曲線" 2
"更多" 2
"曾經" 2
"月底" 2
"有了" 2
"有時" 2
"有時候" 2
"有的" 2
"有點" 2
"朋友" 2
"朝氣" 2
"期間" 2
"木馬" 2
"本身" 2
"架構" 2
"某些" 2
"某人" 2
"校方" 2
"格式" 2
"案子" 2
"棍子" 2
"極度" 2
"模式" 2
"檯面" 2
"次要" 2
"正事" 2
"正常化" 2
"正義" 2
"正視" 2
"步驟" 2
"歲數" 2
"毀損" 2
"氣息" 2
"氣溫" 2
"決賽" 2
"沒人" 2
"沒勁" 2
"沒心" 2
"沒想到" 2
"河道" 2
"洗禮" 2
"活命" 2
"派上用場" 2
"流傳" 2
"浪花" 2
"海上" 2
"消失" 2
"清晨" 2
"滿懷" 2
"漏氣" 2
"漏洞" 2
"漢堡" 2
"火車" 2
"為何" 2
"無力" 2
"無知" 2
"無線" 2
"無言" 2
"無辜" 2
"焦慮" 2
"然後" 2
"煩躁" 2
"熟悉" 2
"版本" 2
"牛肉" 2
"特性" 2
"特色" 2
"犀利" 2
"狐狸" 2
"狹義" 2
"獲得" 2
"率先" 2
"率真" 2
"王道" 2
"現在" 2
"現實" 2
"現況" 2
"理解" 2
"生出來" 2
"生日" 2
"產品" 2
"產生" 2
"用戶" 2
"用處" 2
"申請" 2
"畢竟" 2
"異聞" 2
"當事人" 2
"當場" 2
"當年" 2
"疑似" 2
"疲勞" 2
"病痛" 2
"瘋狂" 2
"癱瘓" 2
"發展" 2
"發話" 2
"白天" 2
"白眉" 2
"的確" 2
"盡量" 2
"相關" 2
"看到" 2
"看官" 2
"看法" 2
"看準" 2
"真實" 2
"真是" 2
"真的" 2
"眾人" 2
"瞎鬧" 2
"破解" 2
"碩士" 2
"磁碟" 2
"禁止" 2
"私用" 2
"移植" 2
"程序" 2
"穩固" 2
"穩定" 2
"空轉" 2
"穿越" 2
"突然" 2
"竟然" 2
"符合" 2
"符號" 2
"等不及" 2
"等人" 2
"算是" 2
"箭頭" 2
"簡介" 2
"簽名" 2
"米湯" 2
"米粉" 2
"粉碎" 2
"紀念" 2
"紅色" 2
"終於" 2
"絕不" 2
"給予" 2
"統計" 2
"緩慢" 2
"練習" 2
"總之" 2
"總是" 2
"總管" 2
"續集" 2
"罵" 2
"美好" 2
"美工" 2
"老人家" 2
"老朋友" 2
"老闆" 2
"而已" 2
"聽天由命" 2
"背負" 2
"脖子" 2
"腦子" 2
"膠著" 2
"臨時工" 2
"良好" 2
"苦悶" 2
"莊嚴" 2
"菜色" 2
"處於" 2
"處理" 2
"虛弱" 2
"蛋糕" 2
"行銷" 2
"裝置" 2
"西門" 2
"要是" 2
"親愛" 2
"親戚" 2
"親手" 2
"親近" 2
"觀察" 2
"觀點" 2
"解毒" 2
"解脫" 2
"討喜" 2
"記住" 2
"記得" 2
"記念" 2
"記憶" 2
"記憶猶新" 2
"記者" 2
"訪問" 2
"試用" 2
"試試" 2
"試驗" 2
"誇張" 2
"認清" 2
"語法" 2
"語調" 2
"語音" 2
"誠心" 2
"誤解" 2
"請問" 2
"講到" 2
"謝謝" 2
"謠言" 2
"警員" 2
"警察" 2
"譯" 2
"讀書" 2
"讀者" 2
"變成" 2
"貢獻" 2
"買菜" 2
"資料庫" 2
"贊成" 2
"走下去" 2
"起床" 2
"趕場" 2
"趕快" 2
"趕緊" 2
"跑去" 2
"踐踏" 2
"輪流" 2
"輸入" 2
"輸出" 2
"轟炸" 2
"近來" 2
"追求" 2
"逐一" 2
"這些" 2
"通令" 2
"通話" 2
"造就" 2
"連結" 2
"連線" 2
"進出" 2
"進步" 2
"運轉" 2
"過世" 2
"過程" 2
"達觀" 2
"違反" 2
"適合" 2
"遭到" 2
"還不如" 2
"還好" 2
"部份" 2
"配給" 2
"酒醉" 2
"重新" 2
"重組" 2
"重要" 2
"針對" 2
"鍵盤" 2
"長官" 2
"開工" 2
"闖關" 2
"關於" 2
"關鍵" 2
"除了" 2
"陷阱" 2
"階段" 2
"障礙物" 2
"雖說" 2
"難受" 2
"難道" 2
"電路" 2
"面具" 2
"響應" 2
"順利" 2
"預計" 2
"頭號" 2
"類型" 2
"飲料" 2
"騰雲" 2
"驚訝" 2
"體溫" 2
"高職" 2
"麻煩" 2
"黑暗" 2
"一瞬間" 1
"一陣子" 1
"三明治" 1
"上前" 1
"上映" 1
"上樓" 1
"上網" 1
"上線" 1
"上課" 1
"上限" 1
"下功夫" 1
"下午" 1
"下禮" 1
"下肚" 1
"下課" 1
