"x"
"歲" 26
"母" 26
"水" 26
"涼" 26
"滿" 26
"稱" 26
"經" 26
"裝" 26
"跑" 26
"跟" 26
"上面" 24
"前面" 24
"口" 24
"多" 24
"奶" 24
"學" 24
"客" 24
"強" 24
"德" 24
"應" 24
"扇" 24
"拔" 24
"拜" 24
"拿" 24
"按" 24
"數" 24
"有" 24
"次" 24
"殘" 24
"沒" 24
"為" 24
"看看" 24
"筆" 24
"肚子" 24
"近" 24
"金" 24
"魔" 24
"下來" 22
"交" 22
"件" 22
"冷" 22
"厚" 22
"又" 22
"反" 22
"啊" 22
"報" 22
"實" 22
"少" 22
"層" 22
"差" 22
"整" 22
"期" 22
"波" 22
"番" 22
"神" 22
"禮" 22
"秀" 22
"節" 22
"而" 22
"聽" 22
"臨" 22
"請" 22
"讓" 22
"連" 22
"醒" 22
"難" 22
"飽" 22
"主" 20
"了" 20
"元" 20
"初" 20
"到" 20
"刻" 20
"則" 20
"只" 20
"如" 20
"常" 20
"式" 20
"快" 20
"所" 20
"抓" 20
"方" 20
"於" 20
"書" 20
"棒" 20
"樣" 20
"檔" 20
"段" 20
"牛" 20
"略" 20
"盡" 20
"睡" 20
"石" 20
"等" 20
"總" 20
"讀" 20
"起來" 20
"載" 20
"那" 20
"都" 20
"錯" 20
"集" 20
"首" 20
"下去" 18
"世界" 18
"中正" 18
"中間" 18
"份" 18
"先生" 18
"凡" 18
"剛" 18
"升" 18
"台" 18
"呵" 18
"哪" 18
"女" 18
"完" 18
"實在" 18
"寫" 18
"悶" 18
"意思" 18
"接近" 18
"撐" 18
"晚" 18
"望" 18
"東西" 18
"版" 18
"王" 18
"砲" 18
"站" 18
"糟" 18
"組" 18
"罪" 18
"考" 18
"自然" 18
"號" 18
"表現" 18
"進入" 18
"錄" 18
"鬥" 18
"作出" 16
"依" 16
"先" 16
"再" 16
"出來" 16
"吧" 16
"啦" 16
"嗯" 16
"役" 16
"提出" 16
"改" 16
"攻" 16
"教" 16
"新生" 16
"更" 16
"男" 16
"統一" 16
"能" 16
"與" 16
"質" 16
"超" 16
"輩" 16
"過來" 16
"選" 16
"隻" 16
"項" 16
"頓" 16
"類" 16
"且" 14
"之下" 14
"事" 14
"全" 14
"刀" 14
"剛好" 14
"嫌" 14
"害" 14
"幫" 14
"弱" 14
"怕" 14
"慢" 14
"搭配" 14
"救" 14
"斗" 14
"斷" 14
"方便" 14
"月" 14
"榮" 14
"機械" 14
"氣" 14
"求" 14
"活動" 14
"派" 14
"添" 14
"煩" 14
"爛" 14
"猛" 14
"甜" 14
"相當" 14
"知" 14
"砍" 14
"笨" 14
"答" 14
"系" 14
"純" 14
"蛋" 14
"該" 14
"講話" 14
"陽光" 14
"一定" 12
"不要" 12
"並" 12
"之上" 12
"人家" 12
"什麼" 12
"今" 12
"傘" 12
"像" 12
"儲" 12
"兩" 12
"其" 12
"冊" 12
"半" 12
"原" 12
"句" 12
"問" 12
"問題" 12
"地" 12
"堆" 12
"大小" 12
"太" 12
"幾" 12
"廠" 12
"張" 12
"待" 12
"感覺" 12
"慣" 12
"戴" 12
"挺" 12
"換" 12
"放出" 12
"沒有" 12
"眼" 12
"程" 12
"累" 12
"繼" 12
"續" 12
"缺" 12
"自" 12
"裡" 12
"覺" 12
"貨" 12
"跳出來" 12
"身" 12
"輸" 12
"這" 12
"週" 12
"量" 12
"開放" 12
"隔" 12
"一直" 10
"三" 10
"中心" 10
"亦" 10
"但" 10
"副" 10
"同學" 10
"告" 10
"呢" 10
"喔" 10
"喝" 10
"地方" 10
"基本" 10
"塊" 10
"大氣" 10
"女生" 10
"川" 10
"差不多" 10
"市場" 10
"希望" 10
"廣告" 10
"手" 10
"批" 10
"抱" 10
"接受" 10
"撈" 10
"文化" 10
"最後" 10
"末" 10
"根據" 10
"根本" 10
"炒" 10
"玉" 10
"甚麼" 10
"直接" 10
"經過" 10
"緊張" 10
"練" 10
"聰明" 10
"肉" 10
"肯定" 10
"背景" 10
"虧" 10
"言語" 10
"訂" 10
"記錄" 10
"試" 10
"說明" 10
"變" 10
"資訊" 10
"賣" 10
"遭" 10
"還是" 10
"金像獎" 10
"關係" 10
"題" 10
"龜" 10
"一點" 8
"不" 8
"之" 8
"之外" 8
"些" 8
"他" 8
"代表" 8
"以外" 8
"何" 8
"作為" 8
"作用" 8
"你" 8
"保留" 8
"修理" 8
"倍" 8
"值" 8
"催" 8
"兼" 8
"冷戰" 8
"功能" 8
"加入" 8
"加油" 8
"包含" 8
"博士" 8
"友" 8
"可以" 8
"哥" 8
"哦" 8
"唷" 8
"因" 8
"報告" 8
"外面" 8
"好像" 8
"姊姊" 8
"實際" 8
"小姐" 8
"工具" 8
"心情" 8
"忙" 8
"恰好" 8
"感到" 8
"找" 8
"抱歉" 8
"拋棄" 8
"捐" 8
"採" 8
"提高" 8
"撤" 8
"擋" 8
"文字" 8
"普通" 8
"有沒有" 8
"核心" 8
"樹" 8
"機器" 8
"每" 8
"比賽" 8
"浪" 8
"濃度" 8
"無" 8
"特別" 8
"瓶" 8
"當中" 8
"盒" 8
"睡覺" 8
"研究所" 8
"秒" 8
"空間" 8
"穿" 8
"簡單" 8
"系統" 8
"紀錄" 8
"紐約" 8
"級" 8
"習慣" 8
"聊" 8
"聯" 8
"自己" 8
"自我" 8
"自由" 8
"血" 8
"表演" 8
"裡面" 8
"規則" 8
"覺得" 8
"設計" 8
"詳" 8
"語言" 8
"誤" 8
"誰" 8
"走路" 8
"越" 8
"跟不上" 8
"躺" 8
"進來" 8
"進展" 8
"那麼" 8
"關閉" 8
"陪" 8
"雞" 8
"雨" 8
"順手" 8
"飲" 8
"餐廳" 8
"一起" 6
"中古" 6
"中毒" 6
"主題" 6
"之後" 6
"人力" 6
"今天" 6
"似乎" 6
"來不及" 6
"保存" 6
"倒是" 6
"傳統" 6
"價" 6
"價值" 6
"內部" 6
"公司" 6
"冬" 6
"出去" 6
"剛剛" 6
"劃" 6
"力量" 6
"加上" 6
"協定" 6
"卻" 6
"原始" 6
"及" 6
"反應" 6
"反正" 6
"反過來" 6
"另外" 6
"只有" 6
"吃掉" 6
"各" 6
"同時" 6
"吵" 6
"呃" 6
"唉" 6
"啥" 6
"嗎" 6
"四" 6
"回頭" 6
"境" 6
"多多" 6
"夠" 6
"大學" 6
"大家" 6
"大陸" 6
"太陽" 6
"女人" 6
"學校" 6
"學生" 6
"安全" 6
"完全" 6
"將近" 6
"小孩" 6
"小時" 6
"展示" 6
"強烈" 6
"很少" 6
"怎麼" 6
"怪" 6
"恆" 6
"感" 6
"感受" 6
"懂" 6
"懂得" 6
"成功" 6
"我" 6
"或" 6
"教室" 6
"文學" 6
"斯" 6
"新聞" 6
"方向" 6
"時候" 6
"最多" 6
"服務" 6
"未" 6
"東京" 6
"查" 6
"歡迎" 6
"正式" 6
"此" 6
"比例" 6
"決定" 6
"深入" 6
"無意" 6
"熊" 6
"版面" 6
"理論" 6
"用到" 6
"男人" 6
"當成" 6
"盒子" 6
"看起來" 6
"眼前" 6
"睏" 6
"碰到" 6
"究竟" 6
"等於" 6
"等等" 6
"結果" 6
"結論" 6
"絕對" 6
"網路" 6
"脂" 6
"若" 6
"街" 6
"表示" 6
"被" 6
"角落" 6
"認真" 6
"警告" 6
"買" 6
"資料" 6
"超過" 6
"足夠" 6
"路線" 6
"身邊" 6
"軟體" 6
"輾轉" 6
"轉機" 6
"連續" 6
"過關" 6
"遠" 6
"部門" 6
"酷" 6
"重點" 6
"開始" 6
"隔壁" 6
"隨機" 6
"集體" 6
"離" 6
"難得" 6
"面前" 6
"頁" 6
"飯" 6
"餓" 6
"高中" 6
"麥" 6
"一下" 4
"一來" 4
"一同" 4
"一如" 4
"一段" 4
"一路" 4
"上市" 4
"上海" 4
"不再" 4
"不只" 4
"不可能" 4
"不會" 4
"不然" 4
"不熟" 4
"不能" 4
"並且" 4
"中華民國" 4
"主力" 4
"主角" 4
"之前" 4
"也好" 4
"了解" 4
"事情" 4
"二" 4
"人士" 4
"仍" 4
"以來" 4
"以前" 4
"以往" 4
"以為" 4
"任何" 4
"偏偏" 4
"停車" 4
"全球" 4
"八" 4
"公開" 4
"再度" 4
"分解" 4
"分鐘" 4
"到底" 4
"前後" 4
"創意" 4
"加倍" 4
"動作" 4
"升級" 4
"危機" 4
"原來" 4
"原文" 4
"另" 4
"可是" 4
"可能" 4
"可見" 4
"台中" 4
"台北" 4
"台灣" 4
"司" 4
"同樣" 4
"哪裡" 4
"囉" 4
"回來" 4
"回信" 4
"回去" 4
"回味" 4
"地震" 4
"基礎" 4
"基金會" 4
"墾" 4
"多媒體" 4
"多少" 4
"夜" 4
"大不了" 4
"大聲" 4
"天氣" 4
"奇怪" 4
"好好" 4
"存檔" 4
"季節" 4
"它" 4
"客人" 4
"家人" 4
"實踐" 4
"對不起" 4
"屆" 4
"工程" 4
"常見" 4
"底下" 4
"得到" 4
"心臟" 4
"必須" 4
"快速" 4
"想到" 4
"意見" 4
"感染" 4
"慘" 4
"慢慢" 4
"成績" 4
"所以" 4
"找到" 4
"技術" 4
"拿出來" 4
"接著" 4
"搖晃" 4
"支持" 4
"效果" 4
"教育" 4
"整體" 4
"數字" 4
"數學" 4
"文章" 4
"旁邊" 4
"日子" 4
"日文" 4
"日本" 4
"時間" 4
"本來" 4
"板橋" 4
"某某" 4
"極限" 4
"歌" 4
"永" 4
"永遠" 4
"汽車" 4
"法律" 4
"清楚" 4
"清潔" 4
"無限" 4
"照樣" 4
"熱血" 4
"爆發" 4
"狀況" 4
"理智" 4
"環境" 4
"男女" 4
"畫面" 4
"當作" 4
"病毒" 4
"痛" 4
"百" 4
"看來" 4
"看成" 4
"真正" 4
"眼睛" 4
"知識" 4
"知道" 4
"研究" 4
"確實" 4
"禮拜" 4
"科技" 4
"程度" 4
"稍微" 4
"突破" 4
"競爭" 4
"答案" 4
"篇" 4
"結束" 4
"結構" 4
"經歷" 4
"經驗" 4
"綜合" 4
"總算" 4
"美國" 4
"者" 4
"耶" 4
"聽到" 4
"聽見" 4
"肯" 4
"胸" 4
"能夠" 4
"至少" 4
"臺灣" 4
"興趣" 4
"要不然" 4
"設定" 4
"說不定" 4
"說法" 4
"課程" 4
"變形" 4
"負面" 4
"贏" 4
"超出" 4
"趕著" 4
"趟" 4
"較" 4
"輕聲" 4
"辛苦" 4
"這樣" 4
"這樣子" 4
"這裡" 4
"這麼" 4
"通常" 4
"造成" 4
"進行" 4
"遇" 4
"遇到" 4
"達到" 4
"還要" 4
"那些" 4
"那麼多" 4
"部分" 4
"郭" 4
"開天窗" 4
"開會" 4
"開講" 4
"附近" 4
"離開" 4
"難過" 4
"電影" 4
"需求" 4
"需要" 4
"非常" 4
"面對" 4
"面臨" 4
"鞋" 4
"領域" 4
"顆" 4
"題目" 4
"一些" 2
"一再" 2
"一切" 2
"一大早" 2
"一樣" 2
"七" 2
"不一定" 2
"不可" 2
"不如" 2
"不少" 2
"不屑" 2
"不想" 2
"不時" 2
"不用" 2
"不管" 2
"不過" 2
"不錯" 2
"並重" 2
"中共" 2
"中壢" 2
"中文" 2
"中研院" 2
"主管" 2
"主要" 2
"久" 2
"九" 2
"也許" 2
"乾脆" 2
"互相" 2
"五" 2
"人們" 2
"人員" 2
"人工" 2
"人才" 2
"人數" 2
"介紹" 2
"他們" 2
"以及" 2
"以後" 2
"休息" 2
"但是" 2
"使用" 2
"來自" 2
"例如" 2
"例行" 2
"侯" 2
"促使" 2
"保證" 2
"修改" 2
"假設" 2
"健康" 2
"偵測" 2
"備份" 2
"傷腦筋" 2
"僅" 2
"像是" 2
"優勢" 2
"充電" 2
"免費" 2
"兒子" 2
"兜" 2
"內容" 2
"八卦" 2
"六" 2
"其中" 2
"出門" 2
"分擔" 2
"分辨" 2
"初賽" 2
"到案" 2
"加強" 2
"十" 2
"協調" 2
"卯" 2
"印象" 2
"即使" 2
"原因" 2
"原有" 2
"參考" 2
"口味" 2
"只要" 2
"台南" 2
"名人" 2
"名字" 2
"名為" 2
"名稱" 2
"吸血" 2
"告訴" 2
"喉嚨" 2
"單獨" 2
"回家" 2
"回答" 2
"困擾" 2
"國外" 2
"國產" 2
"地點" 2
"垃圾" 2
"執行" 2
"基於" 2
"多久" 2
"大多數" 2
"大大" 2
"大學生" 2
"大概" 2
"大樓" 2
"大部分" 2
"天空" 2
"太多" 2
"女孩" 2
"她" 2
"好不容易" 2
"好玩" 2
"好處" 2
"好過" 2
"如何" 2
"如果說" 2
"妳" 2
"學習" 2
"宇宙" 2
"家長" 2
"容易" 2
"寄給" 2
"實力" 2
"實驗室" 2
"專利" 2
"對手" 2
"對方" 2
"對比" 2
"對照" 2
"對話" 2
"導致" 2
"尤其" 2
"屋" 2
"工作" 2
"已" 2
"師大" 2
"年初" 2
"幸好" 2
"幾乎" 2
"廢物" 2
"建立" 2
"建議" 2
"強調" 2
"彼此" 2
"很" 2
"很多" 2
"心態" 2
"忘記" 2
"恐" 2
"您" 2
"情景" 2
"情況" 2
"情緒" 2
"想法" 2
"想要" 2
"想起" 2
"意外" 2
"意義" 2
"意識" 2
"感動" 2
"感恩" 2
"感謝" 2
"應該" 2
"成員" 2
"成為" 2
"或者" 2
"或許" 2
"房間" 2
"所有" 2
"打混" 2
"找出" 2
"技巧" 2
"拜託" 2
"指出" 2
"掛零" 2
"採用" 2
"探親" 2
"接招" 2
"推出" 2
"描述" 2
"提前" 2
"提升" 2
"提早" 2
"握" 2
"摔倒" 2
"據悉" 2
"支援" 2
"改用" 2
"新書" 2
"方式" 2
"方法" 2
"方面" 2
"昨天" 2
"暫時" 2
"曲折" 2
"更多" 2
"曾經" 2
"替代" 2
"最" 2
"最好" 2
"最近" 2
"有了" 2
"有效" 2
"有時候" 2
"有的" 2
"有限" 2
"服用" 2
"期間" 2
"未來" 2
"未知" 2
"朵" 2
"架構" 2
"某" 2
"某些" 2
"某人" 2
"校方" 2
"極度" 2
"標準" 2
"標記" 2
"模式" 2
"機會" 2
"檔案" 2
"檯面" 2
"次要" 2
"正在" 2
"正面" 2
"沒勁" 2
"沒想到" 2
"法院" 2
"派上用場" 2
"消失" 2
"消費" 2
"減少" 2
"準備" 2
"漏氣" 2
"為什麼" 2
"為何" 2
"無線" 2
"無言" 2
"無論" 2
"煙火" 2
"片段" 2
"牛肉" 2
"特性" 2
"特色" 2
"狀態" 2
"率先" 2
"現實" 2
"現況" 2
"理性" 2
"甚至" 2
"生出來" 2
"生活" 2
"產品" 2
"用來" 2
"用戶" 2
"畢業" 2
"當下" 2
"當場" 2
"當時" 2
"當然" 2
"發展" 2
"發現" 2
"發表" 2
"白天" 2
"目標" 2
"相信" 2
"相反" 2
"相關" 2
"盾" 2
"看到" 2
"看見" 2
"真的" 2
"破解" 2
"碗" 2
"禮物" 2
"租" 2
"程序" 2
"程式" 2
"種種" 2
"穩固" 2
"穿越" 2
"竟然" 2
"符號" 2
"等不及" 2
"策略" 2
"算是" 2
"管理" 2
"範圍" 2
"簡介" 2
"簽名" 2
"紀念" 2
"紛紛" 2
"終於" 2
"終極" 2
"給予" 2
"編譯" 2
"總是" 2
"續集" 2
"老朋友" 2
"老闆" 2
"考試" 2
"聲" 2
"聲音" 2
"肝" 2
"能量" 2
"膠著" 2
"臨時工" 2
"良好" 2
"苦悶" 2
"英文" 2
"處於" 2
"蛋糕" 2
"行動" 2
"行銷" 2
"裝置" 2
"要是" 2
"要求" 2
"觀點" 2
"計畫" 2
"討厭" 2
"記住" 2
"記憶猶新" 2
"設施" 2
"許多" 2
"試試" 2
"話" 2
"認清" 2
"認識" 2
"誤解" 2
"調整" 2
"請教" 2
"論文" 2
"講到" 2
"負責" 2
"走下去" 2
"起床" 2
"趕上" 2
"趕場" 2
"趕快" 2
"趨勢" 2
"跑去" 2
"跑車" 2
"車站" 2
"輕易" 2
"辦法" 2
"透過" 2
"逐一" 2
"這些" 2
"這邊" 2
"連接" 2
"連線" 2
"週末" 2
"進出" 2
"過分" 2
"過年" 2
"過敏" 2
"過程" 2
"遭到" 2
"選擇" 2
"還不如" 2
"還好" 2
"那時" 2
"部份" 2
"部落" 2
"配備" 2
"重組" 2
"重要" 2
"針對" 2
"門口" 2
"開明" 2
"開機" 2
"開發" 2
"闖關" 2
"關於" 2
"除了" 2
"階段" 2
"障礙物" 2
"雖說" 2
"難說" 2
"電影院" 2
"電腦" 2
"電話" 2
"順便" 2
"預計" 2
"頭部" 2
"類型" 2
"顧問" 2
"顯示" 2
"馬上" 2
"驗證" 2
"高興" 2
